,date,tweet,cleaning_the_tweets,len,Textblob,Vader
1634,2019-07-16 00:19:43,"RT @ComicBookNOW: SPIDER-MAN villain KRAVEN THE HUNTER could be from WAKANDA in the #MCU:

https://t.co/m37oMSDfol https://t.co/BEEZDEWIYW",comicbooknow spider man villain kraven hunter uld wakanda mcu omsdfol beezdewiyw,80,0,-1
1635,2019-07-16 00:19:43,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
1636,2019-07-16 00:19:46,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
1637,2019-07-16 00:19:50,RT @blvze97: @25yearsofMK @Elfangor44 @seamone1 @CBR In regards to your initial argument; Uncle Bens presence is felt in Peters introduct,blvze yearsofmk elfangor seamone cbr regards initial argument uncle bens presence felt peters introduct,103,0,-1
1638,2019-07-16 00:19:50,RT @CaptMarvelNews: O-M-G! The Women of the MCU Bonus Feature from the Avengers Endgame Blu-Ray!! #CaptainMarvel https://t.co/bu4IlQd0cj,captmarvelnews g women mcu bonus feature avengers endgame blu ray captainmarvel bu ilqd cj,90,0,1
1639,2019-07-16 00:19:51,"RT @yeetunheim: loki: i always say ""fake it until you make it"" and by that i mean fake die so that when you come back hopefully no one is s",yeetunheim loki always say fake make mean fake die back hopefully one,69,-1,-1
1640,2019-07-16 00:19:52,"Why is my timeline full of people trying to clown the raimi trilogy to make the mcu spidey seem better 

why are y' https://t.co/ORRTUgi8yY",timeline full people trying clown raimi trilogy make mcu spidey seem better ugi yy,82,1,1
1641,2019-07-16 00:19:56,@TheMBrand @ShutUpKaleena @HansZimmer For my MCU needs its Forge. And for GoT its light of the seven. https://t.co/rfaohqpr1Z,thembrand shutupkaleena hanszimmer mcu needs forge got light seven rfaohqpr z,77,1,0
1642,2019-07-16 00:19:59,RT @MemesCentraI: Avengers got it all wrong https://t.co/rmt20DybBB,memescentrai avengers got wrong rmt dybbb,41,-1,-1
1643,2019-07-16 00:20:01,WE STAN,stan,4,0,0
1644,2019-07-16 00:20:03,"@FilmSamurai Oh wow, I've heard the next Marvel movie will be loosely influenced by Zabriskie Point, love all these https://t.co/oCc9Z8mC6A",filmsamurai oh wow heard next marvel movie loosely influenced zabriskie point love occ z mc,91,1,1
1645,2019-07-16 00:20:03,I dreamt that I went shopping at pacsun and was Iron Man's new child and accidentally went to see paramore and was at shawns concert,dreamt went shopping pacsun iron man new child accidentally went see paramore shawns nce,88,1,-1
1646,2019-07-16 00:20:03,You have my attention https://t.co/hrNicmY3Hx,attention hrnicmy hx,20,0,0
1647,2019-07-16 00:20:04,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
1648,2019-07-16 00:20:06,RT @DEADLINE: #AvengersEndgame picked up 14 Saturn Award nominations https://t.co/ZeZkxOujjV,deadline avengersendgame picked saturn award nominations zezkxoujjv,67,0,1
1649,2019-07-16 00:20:07,"RT @DrStrange: He is Iron Man, from the beginning to the end. #AvengersEndgame https://t.co/y6T670Ster",drstrange iron man beginning end avengersendgame ster,53,0,0
1650,2019-07-16 00:20:08,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
1651,2019-07-16 00:20:11,"RT @queenroman0ff: queen of mcu. that's all, that's the tweet. https://t.co/VxxpyzZc8c",queenroman ff queen mcu tweet vxxpyzzc c,40,0,1
1652,2019-07-16 00:20:13,"RT @ScarlettWoow: Congratulations to #ScarlettJohansson for her nomination to @SaturnAwards1, in the category ""Best Supporting Actress"" by",scarlettwoow congratulations scarlettjohansson nomination saturnawards category best suppo ing actress,102,1,1
1653,2019-07-16 00:20:14,RT @HARRNGTONREEVES: Ok but hear me out maya hawke as Gwen Stacy and joe keery as Harry Osborne in the mcu https://t.co/EykonSnHzK,harrngtonreeves ok hear maya hawke gwen stacy joe keery harry osborne mcu eykonsnhzk,84,1,1
1654,2019-07-16 00:20:15,"@Snyder70Jarrod @Necktorious You're right in the contractually obligated sense, but he played Captain America in nu https://t.co/k7CrBMj5tg",snyder jarrod necktorious right ntractually obligated sense played captain america nu k crbmj tg,96,1,1
1655,2019-07-16 00:20:16,"RT @quakefalcon: captain america is now a black man. the smartest person in the mcu is shuri, a black girl. the leader of new asgard is bru",quakefal n captain america black man sma est person mcu shuri black girl leader new asgard bru,94,-1,0
1656,2019-07-16 00:20:17,"RT @bronzebarnes: the fact that thor and bucky have never interacted,,, well probably never see bucky going wide eyed and nervous bc that",bronzebarnes fact thor bucky never interacted well probably never see bucky going wide eyed nervous bc,102,-1,-1
1657,2019-07-16 00:20:18,"RT @heimdallstan: Thor: Ive missed you, mum. 

My heart: https://t.co/wIY0EGbmZz",heimdallstan thor ive missed mum hea wiy egbmzz,47,0,-1
1658,2019-07-16 00:20:19,RT @rdjcevans: I wanna meet with @RobertDowneyJr and @ChrisEvans but I only have $3 https://t.co/39EEXDPeib,rdjcevans wanna meet robe downeyjr chrisevans eexdpeib,54,0,0
1659,2019-07-16 00:20:19,RT @gwynethpa1trow: rt if u agree that mcu ROBBED PEPPER AND HOPE INTERACTIONS from us https://t.co/ivFJGywlKz,gwynethpa trow u agree mcu robbed pepper hope interactions us ivfjgywlkz,72,0,1
1660,2019-07-16 00:20:24,RT @uvwxy__z: if avengers was made in india https://t.co/D2Zz8iTa5H,uvwxy z avengers made india zz ita h,36,0,0
1661,2019-07-16 00:20:24,"RT @classicparker_: ""He's like Captain America and Thor rolled into one."" https://t.co/hReiDtRU2h",classicparker like captain america thor rolled one hreidtru h,61,0,1
1662,2019-07-16 00:20:25,fics where thor and tony arent friends make no sense. theyre fuck buddies with feelings. https://t.co/oC0xheJJMq,fics thor tony arent friends make sense theyre fuck buddies feelings oc xhejjmq,79,-1,-1
1663,2019-07-16 00:20:25,"Now you just gotta go find Meech, RDCWorld, Lean, Niles, and B-Nard",gotta go find meech rdcworld lean niles b nard,46,0,0
1664,2019-07-16 00:20:26,RT @timthetatman: Avengers endgame was one of the best movies Ive ever seen,timthetatman avengers endgame one best movies ive ever seen,59,1,1
1665,2019-07-16 00:20:26,RT @califira: tom came up with the idea of recreating this scene and went back to watch iron man 1 to learn roberts movements. if this doe,califira tom came idea recreating scene went back watch iron man learn robe movements doe,89,0,0
1666,2019-07-16 00:20:27,"RT @BORReport: Avengers: Endgame grossed $2.10M this weekend.  Total gross stands at $851.61M.

#AvengersEndgame  #BoxOffice  @MarvelStudio",borrepo avengers endgame grossed weekend total gross stands avengersendgame boxoffice marvelstudio,98,0,-1
1667,2019-07-16 00:20:27,"RT @MarvelStudios: He is Iron Man, from the beginning to the end. #AvengersEndgame https://t.co/vKjJcyzxOM",marvelstudios iron man beginning end avengersendgame vkjjcyzxom,63,0,0
1668,2019-07-16 00:20:29,Science Avengers Assemble! Hes doin it!!! #MMS,science avengers assemble hes doin mms,38,0,0
1669,2019-07-16 00:20:32,RT @widowwasp: straights say gay people try make everything gay but carol and thor interacted for 5 seconds in a trailer and suddenly they,widowwasp straights say gay people try make everything gay carol thor interacted se nds trailer suddenly,104,1,0
1670,2019-07-16 00:20:32,RT @harleypartsman7: Marvel Legends Avengers Endgame Hawkeye And Black Widow 2 Pack https://t.co/W921p8d3Dd https://t.co/s9ykXfsyqz,harleypa sman marvel legends avengers endgame hawkeye black widow pack w p dd ykxfsyqz,86,-1,1
1671,2019-07-16 00:20:34,RT @MCU_Direct: Expect to see a much more independent Peter Parker / Spider-Man in the MCU going forward... https://t.co/x6zyRNRWkh https:/,mcu direct expect see much independent peter parker spider man mcu going forward x zyrnrwkh,91,1,0
1672,2019-07-16 00:20:34,"RT @MCU_Direct: Tony Stark's Iron Man suit in #AvengersEndgame ""isnt even designed for him to be able to survive using it,"" reveals @Rober",mcu direct tony stark iron man suit avengersendgame isnt even designed able survive using reveals rober,103,1,0
1673,2019-07-16 00:20:34,Juggernaut would crush iron monger like a tin can. This match is so one sided.,juggernaut would crush iron monger like tin match one sided,59,0,1
1674,2019-07-16 00:20:37,@TtlPrtyChll Can he get a war hammer and another strap and just become Thor/Cap combined?,ttlp ychll get war hammer another strap thor cap mbined,55,0,-1
1675,2019-07-16 00:20:37,"MSN_Entertain: #TheFarewell beats 'Endgame' per-theater box office, has 100% Rotten Tomatoes score https://t.co/6V4bnfxBEu",msn ente thefarewell beats endgame per theater box office rotten tomatoes v bnfxbeu,83,0,-1
1676,2019-07-16 00:20:37,RT @petermjned: im so happy that ffh got the highest audience score but holy shit captain marvel deserves better there are a LOT of mcu fil,petermjned im happy ffh got highest audience holy shit captain marvel deserves better lot mcu fil,97,1,1
1677,2019-07-16 00:20:38,RT @MCU_Direct: Expect to see a much more independent Peter Parker / Spider-Man in the MCU going forward... https://t.co/x6zyRNRWkh https:/,mcu direct expect see much independent peter parker spider man mcu going forward x zyrnrwkh,91,1,0
1678,2019-07-16 00:20:38,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
1679,2019-07-16 00:20:40,RT @ARROWwriters: Thank you SO MUCH to the @SaturnAwards1 for our nomination in the Best Superhero Television Series category! Were so h,arrowwriters thank much saturnawards nomination best superhero television series category h,91,1,1
1680,2019-07-16 00:20:40,"RT @DanielRPK: In 1999 Titanic became the most successful movie of all time.

In 2009 Avatar became the most successful movie of all time.",danielrpk titanic became successful movie time avatar became successful movie time,82,1,1
1681,2019-07-16 00:20:41,RT @neIliescrain: the first female superhero to have her name in an mcu film title and the first female superhero to have a solo film in on,neiliescrain first female superhero name mcu film title first female superhero solo film,88,1,0
1682,2019-07-16 00:20:43,RT @blvze97: @25yearsofMK @seamone1 @CBR False. Peter has been Spider-Man before he even met Tony. And if youre still calling him IrON mA,blvze yearsofmk seamone cbr false peter spider man even met tony youre still calling iron,89,-1,0
1683,2019-07-16 00:20:43,When you binge watch @Marvel movies on your days off,binge watch marvel movies days,30,0,1
1684,2019-07-16 00:20:43,when i put i love loki and thor i mean as individuals LMAOFMWJDJRNSJ,put love loki thor mean individuals lmaofmwjdjrnsj,50,1,1
1685,2019-07-16 00:20:49,RT @Avengers: Marvel Studios and #AvengersEndgame directors Anthony and Joe Russo have teamed up to launch the #WeLoveYou3000 Tour! As a th,avengers marvel studios avengersendgame directors anthony joe russo teamed launch weloveyou tour th,99,0,1
1686,2019-07-16 00:20:50,RT @lyrjcaokano: yall know that captain marvel mostly got hate reviews from whiny man-babies who 1. didnt watch the film at all and 2. have,lyrjcaokano yall know captain marvel mostly got hate reviews whiny man babies didnt watch film,94,-1,-1
1687,2019-07-16 00:20:52,RT @ProZD: i wish i could pluck tom holland spider-man and his friends out of all the messy avengers continuity and plop them in their own,prozd wish uld pluck tom holland spider man friends messy avengers ntinuity plop,80,-1,1
1688,2019-07-16 00:20:53,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
1689,2019-07-16 00:20:55,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
1690,2019-07-16 00:20:54,#CaptainMarvel stopping a missile! Comics and MCU. https://t.co/QvflsM1Li8,captainmarvel stopping missile comics mcu qvflsm li,51,0,-1
1691,2019-07-16 00:20:55,RT @Arminies: MCU Spidey does not even have Spidey Sense they said... he just out Sensed the 2 previous live action version in this glori,arminies mcu spidey even spidey sense said sensed previous live action version glori,84,1,0
1692,2019-07-16 00:20:56,RT @rveenewman: Coincidence...I think not! #Avengers #incredibles https://t.co/rd6iCF0Mrv,rveenewman coincidence think avengers incredibles rd icf mrv,60,0,0
1693,2019-07-16 00:20:57,RT @DEADLINE: #AvengersEndgame picked up 14 Saturn Award nominations https://t.co/ZeZkxOujjV,deadline avengersendgame picked saturn award nominations zezkxoujjv,67,0,1
1694,2019-07-16 00:20:58,RT @endgamevalkyrie: me outside of kevin feiges house trying to convince to never let the russo bros touch any other mcu movie in the futu,endgamevalkyrie outside kevin feiges house trying nvince never let russo bros touch mcu movie futu,98,0,0
1695,2019-07-16 00:20:58,"RT @quakefalcon: captain america is now a black man. the smartest person in the mcu is shuri, a black girl. the leader of new asgard is bru",quakefal n captain america black man sma est person mcu shuri black girl leader new asgard bru,94,-1,0
1696,2019-07-16 00:20:58,RT @blvze97: @SomeAssHat666 @25yearsofMK @seamone1 @CBR Mysterios origin in the comics doesnt really correlate to Peter in any meaningful,blvze someasshat yearsofmk seamone cbr mysterios origin mics doesnt really rrelate peter meaningful,99,1,1
1697,2019-07-16 00:21:01,RT @CaptMarvelNews: O-M-G! The Women of the MCU Bonus Feature from the Avengers Endgame Blu-Ray!! #CaptainMarvel https://t.co/bu4IlQd0cj,captmarvelnews g women mcu bonus feature avengers endgame blu ray captainmarvel bu ilqd cj,90,0,1
1698,2019-07-16 00:21:03,RT @LiamPayne: @MarkRuffalo @TomHolland1996 Filming avengers newgame,liampayne markruffalo tomholland filming avengers newgame,57,0,0
